#gene	EvC.norm.abs.stat
HSP90AA1	0.214708914
WNT11	0.214660941
PGM5	0.214314986
KLHL6	0.213831249
ITGAM	0.213397533
ITGAE	0.213093074
APOBEC4	0.213068423
HAS1	0.213068423
ASIP	0.213022541
NHS	0.213022541
PLCH1	0.213022541
SNAP91	0.213022541
IQCK	0.212832625
UBE2Q2	0.212559621
PDCD1	0.212537945
TTLL7	0.21241507
GIMAP5	0.212235011
MSI1	0.21211733
C9orf116	0.211758811
AMFR	0.211596125
WTAP	0.211515037
ERLEC1	0.21146889
DTX1	0.211462905
PTPRVP	0.211037775
MORN1	0.210995335
RASGRP3	0.210627484
GPR157	0.210300673
CAGE1	0.209807435
ARL8A	0.209378292
ADRA2B	0.209198242
LRRC56	0.208937981
PPID	0.208525942
LRTM2	0.208405429
STOX1	0.208348825
KIF22	0.208325243
KCNJ16	0.207578694
ADRB2	0.207524573
WNK2	0.207460595
MKS1	0.207385409
EML2	0.207183329
SURF6	0.207181311
CAMP	0.206699712
NLGN2	0.206239156
IRF4	0.205881663
BTBD10	0.205611422
CBFB	0.20557476
ARL8B	0.20545522
DDX39B	0.205425522
MYRIP	0.205400581
MAGEH1	0.205264377
PRR22	0.205205311
GLYCTK	0.204943288
TSSK1A	0.204850443
POT1	0.204341201
KLHL22	0.203914461
AK7	0.203877736
EHD3	0.203856867
SLC4A3	0.203529218
TIGD5	0.203490978
CETN2	0.203365065
DCX	0.202975315
ARMCX4	0.202497418
FKRP	0.202418634
HYLS1	0.202402286
KLC2	0.201232437
SYCP1	0.201080497
TSN	0.200872031
QPCTL	0.200687764
MYZAP	0.200675137
TMEM179	0.200461429
TNFAIP6	0.200461429
LYPD6B	0.200184334
NNAT	0.200093301
ZDHHC6	0.199844406
IDH1	0.19922954
PSMA8	0.199003192
ZMYND10	0.198999128
SV2A	0.198887226
SATB1	0.198601282
GRIP1	0.198338873
TMPRSS9	0.198325278
GNB5	0.197833566
AFG3L2	0.196893265
PLA2G4C	0.196843007
YJEFN3	0.196732407
RAB12	0.196630946
PCDHGA4	0.196283859
BRDT	0.196258165
TDRD9	0.196068925
SERPINI1	0.195998938
SLAIN1	0.195867042
FAM47E	0.195734673
CCDC18	0.19566962
GDPD5	0.195641107
HGS	0.195339001
CSF2RB	0.194855522
BRI3BP	0.194718149
HEYL	0.194520895
FAM133B	0.194501327
HORMAD2	0.194321165
SYP	0.194143077
SPAG8	0.193625904
SIGLEC12	0.193178862
XRRA1	0.193103455
FSD1	0.193037631
SPATA3	0.193037631
CDH15	0.192533446
PBX3	0.192444972
CTDSP1	0.192073532
CUX2	0.191937865
PKNOX2	0.191684391
PLOD3	0.191322763
EFNB3	0.191246166
SLC25A45	0.19122811
IQCB1	0.190946836
DUSP5	0.190833654
RFNG	0.190607487
ATP1B2	0.190597366
C1orf21	0.190224206
MED26	0.189512094
TRIM59	0.189511526
PKN1	0.189277359
BTBD16	0.188692607
TMEM8B	0.188306334
CABP1	0.188231794
SLC17A7	0.188231794
TAS2R38	0.188231794
IGSF10	0.188029809
ACACB	0.187939118
FLNA	0.187608669
CCBE1	0.187564339
C7orf57	0.187413553
FOXA3	0.187215414
PCDH18	0.187162874
TSPAN2	0.187104936
RASA3	0.186897096
CLDN20	0.186823709
MS4A3	0.186823709
PRSS50	0.186823709
STMN3	0.186823709
DAGLA	0.186765887
CXCR3	0.186714484
GAPDHS	0.186656467
KIF1A	0.186379485
IL36G	0.186147092
ATG7	0.185899023
FSBP	0.185754679
PIM2	0.185527091
FANCI	0.184960981
DNAJB1	0.184874637
ZC3HAV1L	0.184855941
TM9SF1	0.184771242
IL4R	0.184632953
RPGR	0.184632551
QRFP	0.184621307
ZFPM2	0.18383323
ESPNL	0.183828752
FSIP1	0.183828752
KCND1	0.183828752
B3GNT6	0.183693113
MYH15	0.183693113
TERF2	0.183625612
PCDHGA7	0.182912103
TPCN2	0.18283767
IGSF9	0.18261942
LAMA4	0.182600445
PPP2R5B	0.182294796
OSM	0.182288477
GARS1	0.181926301
SLC66A3	0.181919145
CD55	0.181697336
REEP2	0.181651363
SEC14L2	0.181247288
CDC23	0.181016035
GRIA1	0.180537732
MRGPRX2	0.180537732
PGK2	0.180537732
RAB33A	0.180537732
SEMA4F	0.180537732
ARHGEF17	0.180336609
LRG1	0.180272168
RSPH1	0.179810487
ALDH4A1	0.179450089
TNC	0.178885036
CEBPB	0.178656156
INO80E	0.17858464
TNIP2	0.178265713
IMMP1L	0.178141398
SLC28A2	0.178111272
PPP1R3F	0.177889276
PCDHGA3	0.177625239
RAB33B	0.177564804
MTO1	0.177436436
LRRIQ3	0.177394012
SKOR1	0.176864472
SLC2A12	0.176864472
LGALS12	0.176684694
RHBDL3	0.176503981
NIBAN2	0.176449118
SCN7A	0.176270057
SSH3	0.176228018
PLEKHG6	0.176218227
GCSAM	0.175940664
LHX2	0.175569904
TIGIT	0.175396303
TTC19	0.175131104
HCCS	0.175034818
FRMD8	0.174996179
PXN	0.174958302
PRR15	0.174676628
INPP5A	0.17457961
DOC2A	0.174234249
SLC9A7	0.174155047
CAMK2G	0.174080971
MRVI1	0.174068178
KCTD13	0.173849597
BAG4	0.173814336
SEMA7A	0.173662145
CDK14	0.173225801
DHH	0.173031398
SLC30A3	0.172973138
NTM	0.172826367
ANKRD13D	0.172581404
SLC27A3	0.172479249
PEX5L	0.172370439
NCAPD2	0.172266672
PKDREJ	0.171962694
BCL2L11	0.171838532
SLC25A14	0.17181134
TRIM6	0.171566146
TTC33	0.171472006
PPME1	0.17128484
CLK4	0.171275514
TICAM1	0.171140582
TUFT1	0.170819595
NUP42	0.170589623
TSPYL1	0.170204567
CHRNB1	0.169860836
AKNA	0.169495663
STK32C	0.169469807
MED25	0.169213039
HP	0.169118312
CCHCR1	0.169028075
PRDM16	0.168878784
GLT8D2	0.16851471
SLCO4A1	0.168262658
NPHS1	0.168226002
NCOA7	0.168188212
SLC26A11	0.16796341
COLEC10	0.167704788
SLC35B1	0.167490701
ARSA	0.167310647
TRAF1	0.167263299
H1-0	0.167258506
CNNM1	0.167154468
TMEM184B	0.166897061
NUAK1	0.166880713
CBWD1	0.166855479
EN2	0.166753243
PARP6	0.166551331
CTBP1	0.166366979
DGKG	0.166330235
VANGL2	0.166189482
SPSB1	0.16596961
NAT14	0.165869107
SLAMF6	0.165807249
POC1B	0.165594577
PCDHGA8	0.16505004
IL5RA	0.164855322
TCEANC	0.164722654
ANXA4	0.164471408
DEF8	0.164211819
DDX27	0.164032993
C19orf47	0.163152106
C14orf132	0.16278345
FHAD1	0.162639858
THAP4	0.162600303
CHST11	0.162496155
ZDHHC2	0.162486194
SMYD4	0.162121588
HBEGF	0.16207729
PLEKHG4	0.161741672
PRSS41	0.161741672
CNGA4	0.161573922
RTBDN	0.161573922
ECM2	0.161526549
FGF18	0.161226168
IQSEC3	0.161226168
TTC23	0.16100222
ARHGEF1	0.160788585
ATP13A2	0.160417287
PYGB	0.159673564
TRIM69	0.159560523
WDR63	0.158719064
NRG2	0.158455059
MAK16	0.158180175
SPAG4	0.158159858
CD46	0.157985923
URGCP	0.157924793
SHANK1	0.157789808
TERF1	0.157692183
F2RL3	0.157361975
RNASE13	0.157361975
OMA1	0.157279581
SNAP47	0.157155696
SEC22B	0.156992
BRF1	0.156974256
L1CAM	0.156601431
USH1G	0.156588223
SERPINB1	0.156389744
TUBG2	0.156010204
ARRB1	0.155239035
CYP27A1	0.155019371
PLOD2	0.154947392
NMRAL1	0.154734376
PSMD11	0.154619495
ZNF566	0.154439601
SLC7A1	0.154157272
TMEM184A	0.153707824
TSPAN33	0.153383605
TRMT10B	0.153217996
COL11A2	0.153184369
NFKB2	0.153143837
ADAM22	0.152923101
ZBTB9	0.152820971
ANO9	0.152322144
TRIM36	0.152225527
TOP3A	0.151718042
MAST1	0.151614362
ITGB7	0.151576697
FAM98B	0.151237437
CD38	0.150843247
S100G	0.150506849
SPATA24	0.15046893
AKAP12	0.150413569
PHOSPHO1	0.150278701
KPNA2	0.149506035
ZNF560	0.149503749
C19orf57	0.149498575
IGSF1	0.149498575
ITGA6	0.149439752
NCR1	0.149050421
ZDHHC15	0.148966289
FGFR1OP	0.148601094
VAPB	0.148575881
LRP10	0.148461234
SETD6	0.148188293
PODXL	0.148096248
CACNA1C	0.147777481
ITGAD	0.147777481
CACNA1A	0.147463347
TRPC2	0.147432732
KCTD11	0.147079773
TAGAP	0.146738677
BMX	0.146239661
NAT8L	0.146084907
PGBD1	0.146029275
COL4A2	0.146011699
POLR3C	0.145462793
STAMBP	0.144839603
ATP8B4	0.144737187
ATP10D	0.144670945
MYOF	0.144354453
GRIK5	0.144222963
MECOM	0.143793372
KIF27	0.143394555
CELSR3	0.143376935
CNGB1	0.143367633
PHACTR3	0.143367633
NTN3	0.143334734
PTPN13	0.14318523
SNTG2	0.143099278
ST6GALNAC2	0.143088131
PRR5L	0.143076773
GPR65	0.142985089
TIMP3	0.142495409
TTI2	0.142255601
VBP1	0.141942114
AKAP8L	0.141604858
TNFRSF11B	0.141465231
SH2D7	0.141238147
RAB27A	0.14087847
MAMDC4	0.140591728
GPRC5B	0.140445382
ZNF202	0.140386103
PCMT1	0.140192889
TDRD12	0.140172283
TEKT3	0.140172283
SPATA1	0.139788129
F8A1	0.139657193
PRNP	0.139440624
INPPL1	0.13916516
AGPAT5	0.139153223
IFT52	0.139041195
KBTBD3	0.138602726
SCN2B	0.13859614
ACSL6	0.138508171
CCDC150	0.138508171
CHRNA7	0.138508171
DACH2	0.138508171
DNAI2	0.138508171
DNALI1	0.138508171
DPP10	0.138508171
SLC6A2	0.138508171
TRPM8	0.138508171
ARHGAP28	0.138095577
TBX6	0.13809197
SLC29A2	0.13779676
ABCG4	0.137763175
CSF2	0.137763175
DAZL	0.137763175
DGKB	0.137763175
DLK1	0.137763175
FOXL1	0.137763175
GPR1	0.137763175
KCNH2	0.137763175
ROR2	0.137763175
SYCE1L	0.137763175
KIAA1614	0.137607008
NAA40	0.137227862
FCRLB	0.136729205
ACHE	0.13648728
CYB5R2	0.135971573
KBTBD13	0.135971573
ARMC1	0.135907133
NLRX1	0.135741975
KRTCAP3	0.135701459
C8orf34	0.135672447
VRK1	0.13566428
KIF7	0.135492863
SPATA9	0.135455676
WDSUB1	0.134950477
KIAA0040	0.13493492
CXCL11	0.134899882
PDE6G	0.134854715
LIN9	0.134667396
RBM14	0.134597417
CAB39L	0.134440605
PPP1R9A	0.13423235
TEF	0.134049565
KCNK1	0.134022059
PALB2	0.133898999
CABP2	0.133829206
CCDC120	0.133809461
WDR31	0.133513912
LGI4	0.133440962
INPP5D	0.13282555
ALOXE3	0.132803571
NOA1	0.132769309
TCTEX1D2	0.13270961
RBBP4	0.132581764
BRD9	0.132060872
BTNL2	0.131957692
COL11A1	0.131957692
FGF14	0.131957692
FOXO6	0.131957692
GPR161	0.131957692
H2AC6	0.131957692
ZC3H3	0.131862586
SPOP	0.131220051
APCDD1	0.130021767
SLC9A5	0.129968745
CACNA1I	0.129964796
YARS1	0.129956323
IL2RB	0.129947534
ABCA12	0.129555281
PIGT	0.129360593
ZNF784	0.129131073
WNK4	0.129029966
SLC38A3	0.128940263
GOT2	0.128909583
RPUSD1	0.128494918
PPP3CC	0.128367469
ARHGEF10	0.128364972
CDH4	0.128099566
OLFML2A	0.12795689
FUT10	0.12722452
ZFR2	0.127204399
ZNF416	0.127174071
NIBAN3	0.127043807
SLC1A1	0.126853619
GRIA4	0.126670158
KLRC2	0.126670158
TMEM81	0.126229924
PIP4K2A	0.12558184
SMAD9	0.125221432
CBFA2T3	0.124371575
KCNS3	0.124185227
FSD1L	0.124158279
TMSB15B	0.124128978
COL17A1	0.123939984
FAM166A	0.123939984
PTGS2	0.123939984
SPEM1	0.123939984
TPSAB1	0.123939984
TSNAXIP1	0.123939984
ORMDL1	0.123832913
DDX19A	0.123517348
SEPHS1	0.123162929
PRSS30P	0.123148543
ADAM5	0.123005974
BDKRB1	0.123005974
C5orf52	0.123005974
CCDC65	0.123005974
CGA	0.123005974
CXCL17	0.123005974
FCN1	0.123005974
IL1RL1	0.123005974
KCNA6	0.123005974
NEK11	0.123005974
RTL1	0.123005974
SNX31	0.123005974
SPATC1	0.123005974
SV2C	0.123005974
GLOD5	0.122846187
IMPG2	0.122737371
RFX2	0.122663761
PHLDB1	0.12264401
ZWILCH	0.122638749
PDE5A	0.122575977
ASTN2	0.122316396
CCDC78	0.12218613
LMF2	0.122112127
RAD52	0.122093221
PARD6G	0.122038812
ATF7IP2	0.121968517
C10orf99	0.121968517
CDX4	0.121968517
CYP4F11	0.121968517
DIO3	0.121968517
DYRK4	0.121968517
IRX4	0.121968517
MATN4	0.121968517
PCDHB5	0.121968517
PKD1L3	0.121968517
PTPRH	0.121968517
SEC14L5	0.121968517
SLAMF1	0.121968517
SLC38A8	0.121968517
TRIM15	0.121968517
CCNE2	0.121967615
GNB1	0.121844149
STK36	0.121843584
GAB3	0.121635409
BHLHA15	0.121459503
TTLL11	0.121072737
CXorf21	0.120974308
ADPGK	0.120883113
DCP1B	0.120674873
PFN4	0.120552867
PMPCA	0.12049797
SNX22	0.120463226
GORASP1	0.120025396
LTBP1	0.119528637
SEC14L1	0.11915937
AK5	0.119111722
C4orf17	0.119111722
CCDC74A	0.119111722
CHRNA1	0.119111722
DDX43	0.119111722
FOSL1	0.119111722
GLI2	0.119111722
GPR25	0.119111722
HOXD4	0.119111722
HPSE2	0.119111722
LCT	0.119111722
MRGPRX1	0.119111722
NHLRC4	0.119111722
SORCS2	0.119111722
TEX54	0.119111722
GRK5	0.118924329
CCNG1	0.118707932
DZIP1	0.118671162
KIF26A	0.118651065
A3GALT2	0.118058854
ACRV1	0.118058854
ACTL7A	0.118058854
ACTRT2	0.118058854
ADAD2	0.118058854
ADAM30	0.118058854
ADAM3A	0.118058854
ADAM6	0.118058854
AGBL4	0.118058854
ALPG	0.118058854
AMPH	0.118058854
ANKRD34A	0.118058854
ANKRD34C	0.118058854
ANKRD7	0.118058854
ANTXRL	0.118058854
ARHGAP36	0.118058854
ARPP21	0.118058854
ASCL3	0.118058854
ASMT	0.118058854
ASPHD1	0.118058854
ATP10B	0.118058854
ATP6V1B1	0.118058854
AVPR2	0.118058854
AXDND1	0.118058854
BANF2	0.118058854
BCAN	0.118058854
BCAS1	0.118058854
C12orf42	0.118058854
C16orf95	0.118058854
C1orf127	0.118058854
C1orf141	0.118058854
C1orf185	0.118058854
C1orf194	0.118058854
C1QL1	0.118058854
C21orf58	0.118058854
C21orf62	0.118058854
C22orf46	0.118058854
C5orf47	0.118058854
CCDC110	0.118058854
CCDC116	0.118058854
CCDC13	0.118058854
CCDC39	0.118058854
CCDC54	0.118058854
CDH26	0.118058854
CDH6	0.118058854
CELF5	0.118058854
CHRNB3	0.118058854
CLCNKA	0.118058854
CLDN19	0.118058854
CLNK	0.118058854
COL28A1	0.118058854
COL9A2	0.118058854
CPLX4	0.118058854
CPXCR1	0.118058854
CSMD1	0.118058854
CTNNA3	0.118058854
CTXND1	0.118058854
CYP2T1P	0.118058854
DBH	0.118058854
DEFB130A	0.118058854
DEFB135	0.118058854
DMRTB1	0.118058854
DPEP3	0.118058854
DUOX1	0.118058854
EDN3	0.118058854
EFCAB6	0.118058854
EFCAB9	0.118058854
ENTHD1	0.118058854
EPHX4	0.118058854
FAM131B	0.118058854
FAM186A	0.118058854
FAM187A	0.118058854
FAM83B	0.118058854
FBXO39	0.118058854
FCER1A	0.118058854
FEV	0.118058854
FEZF1	0.118058854
FGF16	0.118058854
FKBP6	0.118058854
FRMPD3	0.118058854
FZD10	0.118058854
G6PC2	0.118058854
GABRA4	0.118058854
GDF7	0.118058854
GH1	0.118058854
GJA10	0.118058854
GJD4	0.118058854
GML	0.118058854
GPA33	0.118058854
GPR15	0.118058854
GPR150	0.118058854
GPR151	0.118058854
GPR75	0.118058854
GPRIN2	0.118058854
GRIFIN	0.118058854
GRM5	0.118058854
GSDMA	0.118058854
GSG1	0.118058854
GSTT4	0.118058854
GTSF1	0.118058854
HAS2	0.118058854
HOXA9	0.118058854
HOXB8	0.118058854
HS6ST2	0.118058854
HSD17B3	0.118058854
HSFY2	0.118058854
IGFBPL1	0.118058854
IL17F	0.118058854
IL20RA	0.118058854
IRGC	0.118058854
ISL1	0.118058854
JPH3	0.118058854
JPH4	0.118058854
KCNA4	0.118058854
KCNH4	0.118058854
KHDC1	0.118058854
KIAA1549L	0.118058854
KIF2B	0.118058854
KPNA7	0.118058854
KRT5	0.118058854
L1TD1	0.118058854
LCN10	0.118058854
LIPK	0.118058854
LMAN1L	0.118058854
LMO3	0.118058854
LPCAT2BP	0.118058854
LRRC23	0.118058854
LRRC26	0.118058854
LRRC34	0.118058854
LRRC38	0.118058854
LRRC63	0.118058854
LRRIQ1	0.118058854
MAEL	0.118058854
MANEAL	0.118058854
MAPK10	0.118058854
MORN5	0.118058854
MRAP2	0.118058854
MUC20	0.118058854
MYO16	0.118058854
MYO1A	0.118058854
NAALADL1	0.118058854
NDST3	0.118058854
NKX2-3	0.118058854
NKX6-3	0.118058854
NOL4	0.118058854
NOX1	0.118058854
NPHP4	0.118058854
NPPA	0.118058854
NPS	0.118058854
NPTX2	0.118058854
NR5A1	0.118058854
NRCAM	0.118058854
NT5C1B	0.118058854
NTS	0.118058854
NXF5	0.118058854
OBP2A	0.118058854
ODF3	0.118058854
OGDHL	0.118058854
OR10G9	0.118058854
OR10V1	0.118058854
OR2M3	0.118058854
OR51E2	0.118058854
OR5B21	0.118058854
OR5K1	0.118058854
OSR2	0.118058854
OVCH2	0.118058854
PADI3	0.118058854
PAPOLB	0.118058854
PAX3	0.118058854
PCDHA10	0.118058854
PCDHB2	0.118058854
PGA3	0.118058854
PHEX	0.118058854
PIWIL1	0.118058854
PIWIL4	0.118058854
PLA2G3	0.118058854
PLA2G4D	0.118058854
PLCZ1	0.118058854
POU2F3	0.118058854
POU5F1	0.118058854
PRDM14	0.118058854
PRG3	0.118058854
PROM2	0.118058854
PRPS1L1	0.118058854
PRSS54	0.118058854
PSD2	0.118058854
PTGDR	0.118058854
PTPN20	0.118058854
PTPRQ	0.118058854
PXT1	0.118058854
RAG2	0.118058854
RCVRN	0.118058854
RET	0.118058854
RGS22	0.118058854
RHPN1	0.118058854
RIMBP3	0.118058854
RNASE9	0.118058854
RNF207	0.118058854
RS1	0.118058854
RSPO2	0.118058854
RTN4R	0.118058854
RTP1	0.118058854
RYR2	0.118058854
SBK2	0.118058854
SCEL	0.118058854
SCNN1B	0.118058854
SDR16C5	0.118058854
SEC1P	0.118058854
SERPINI2	0.118058854
SHBG	0.118058854
SI	0.118058854
SLC17A6	0.118058854
SLC22A16	0.118058854
SLC26A5	0.118058854
SLC35D3	0.118058854
SLC35F4	0.118058854
SLC38A11	0.118058854
SLC6A1	0.118058854
SLC8A2	0.118058854
SLITRK5	0.118058854
SNAP25	0.118058854
SORCS1	0.118058854
SPACA4	0.118058854
SPAG17	0.118058854
SPAG6	0.118058854
SPATA4	0.118058854
SPOCK1	0.118058854
SSTR1	0.118058854
SSTR4	0.118058854
STK32A	0.118058854
STK32B	0.118058854
STX19	0.118058854
SYT13	0.118058854
TAF7L	0.118058854
TBX4	0.118058854
TCEAL3	0.118058854
TEPP	0.118058854
TEX11	0.118058854
TEX16P	0.118058854
TEX19	0.118058854
TEX22	0.118058854
TH	0.118058854
TMCO2	0.118058854
TMED11P	0.118058854
TMEM145	0.118058854
TMEM200A	0.118058854
TMEM59L	0.118058854
TMEM72	0.118058854
TNP2	0.118058854
TP63	0.118058854
TRIM50	0.118058854
TRPC4	0.118058854
TRPV6	0.118058854
TSPAN1	0.118058854
TSPAN11	0.118058854
TTC39DP	0.118058854
UBL4B	0.118058854
UBQLN3	0.118058854
UBQLNL	0.118058854
UNC80	0.118058854
UPK3BL1	0.118058854
USP29	0.118058854
VIP	0.118058854
VSNL1	0.118058854
WFDC8	0.118058854
WNT10A	0.118058854
XKR5	0.118058854
XPNPEP2	0.118058854
ZC3H12B	0.118058854
ZCCHC12	0.118058854
ZFP92	0.118058854
ZIC1	0.118058854
ZNF541	0.118058854
ZNF804B	0.118058854
ZNRF4	0.118058854
ZPLD1	0.118058854
C2CD4B	0.117994915
CLDN23	0.117994915
DLX1	0.117994915
FOXD4	0.117994915
GPR22	0.117994915
KATNAL2	0.117994915
PPP1R1C	0.117994915
SLC45A2	0.117994915
SNPH	0.117994915
SRSF9	0.117647464
C10orf82	0.117644388
C12orf71	0.117644388
C1orf100	0.117644388
C20orf96	0.117644388
C9orf50	0.117644388
CA4	0.117644388
CPA3	0.117644388
CTNNA2	0.117644388
CYP26C1	0.117644388
ERMN	0.117644388
FAM163A	0.117644388
GFRA3	0.117644388
GPR37L1	0.117644388
GREB1	0.117644388
NEGR1	0.117644388
NKX6-2	0.117644388
NXNL2	0.117644388
PPFIA3	0.117644388
RNF212	0.117644388
SOST	0.117644388
TFAP2A	0.117644388
TMPRSS3	0.117644388
UNC5D	0.117644388
ANKRD35	0.117644388
ARHGAP20	0.117644388
CCIN	0.117644388
CHD5	0.117644388
CLDN18	0.117644388
CSTL1	0.117644388
CYP19A1	0.117644388
DLGAP2	0.117644388
GALNTL6	0.117644388
GK2	0.117644388
GPRC5D	0.117644388
KCNK9	0.117644388
OPCML	0.117644388
PANX2	0.117644388
PRSS16	0.117644388
RNASE12	0.117644388
RNF148	0.117644388
SLC24A1	0.117644388
TXNDC2	0.117644388
TBC1D2	0.117349754
JRKL	0.116843092
PATL2	0.116832502
LSM11	0.116810434
PTCD3	0.116793828
GORAB	0.116761175
DLG2	0.1154238
DGKH	0.115366952
FAM111A	0.11525933
CSTF1	0.115247786
CSDE1	0.114630441
RNF11	0.114548605
C1orf56	0.114024159
COL10A1	0.114024159
PABPC1L	0.114024159
TMEFF2	0.114024159
TTLL9	0.114024159
SAV1	0.114005398
CAPN12	0.113669655
FAM181B	0.113615653
GPR52	0.113615653
HOXA7	0.113615653
NME7	0.113157529
CLASRP	0.11293204
IFNG	0.11290108
MARK1	0.112767704
SLFN5	0.112282493
CITED4	0.112255609
GPX6	0.111915425
NAE1	0.111912251
PIF1	0.111677729
SLC15A1	0.111677729
NUP35	0.111651518
UPK3B	0.111636962
H2BC9	0.111595769
TPBG	0.111595769
ZNF426	0.111531229
BFSP1	0.111529216
C2orf88	0.111529216
FAIM2	0.111529216
FBXO27	0.111529216
SULT2A1	0.111529216
TGM7	0.111529216
WDHD1	0.111207819
DHDDS	0.111109623
NLRC3	0.111009009
NFYB	0.110997844
OPN3	0.110690661
F13A1	0.110517162
BLK	0.110463638
KCNT1	0.110228703
ACTL9	0.109926732
APLN	0.109926732
CHRDL2	0.109926732
CPNE7	0.109926732
RYR3	0.109926732
SYT5	0.109926732
EFHB	0.109811879
TCF3	0.109670001
HAND2	0.109465896
CCL7	0.10943702
CCDC149	0.108964874
LRRC4C	0.108942582
TRPM3	0.108814265
ASAH1	0.108673446
CDCA7L	0.108276424
SH3BGRL	0.108081064
ARHGAP30	0.107865971
MTA1	0.107839469
HSPB9	0.107778038
KLHL35	0.107778038
ATG16L2	0.107341045
GNPAT	0.106710959
CLEC5A	0.10669674
BMP7	0.106463335
KHDC3L	0.105995743
HNRNPH3	0.105860369
FOXQ1	0.105575979
SPINK5	0.10551919
ZFP57	0.105412661
RCAN3	0.105152151
TMEM154	0.104840099
PTGFRN	0.104722856
KLHL21	0.104660242
ZIK1	0.104417455
PCDH9	0.104158486
NRAS	0.103793049
CD40LG	0.103735201
CHRNA4	0.103735201
GAD2	0.103735201
KIFC3	0.103507564
MOCOS	0.103457548
ZFP2	0.103432321
KAZN	0.103276035
ADAMTS12	0.103177799
YDJC	0.103106174
CALCR	0.102886735
MZT1	0.102777097
SLC4A8	0.102710382
SLIT3	0.10258652
ADAMTS5	0.102533442
OLR1	0.102232987
UFSP2	0.102223715
CHST1	0.101725157
GIPC2	0.101459062
ZNF627	0.101451997
DNAJC6	0.101271539
GPR176	0.101271539
RELT	0.100997442
KCND3	0.100927476
SLC7A3	0.100927476
VARS2	0.100805431
VAMP1	0.100710334
FN3K	0.100605478
ATP6V0A4	0.100056504
ISG20L2	0.099786071
LY6E	0.099686727
GMPPB	0.099534463
PODN	0.098906073
RAB40B	0.098717758
AEN	0.09769314
UBA5	0.09707583
SLCO1C1	0.09704423
EIF5A2	0.096823344
MRPS31	0.096439381
TMEM171	0.096279118
WDR46	0.096273895
PRICKLE3	0.09619874
ABLIM2	0.096183811
SFRP5	0.096118124
C3orf14	0.095883063
CDH24	0.095713991
NCKIPSD	0.095442109
PI15	0.095437924
LARP7	0.094552047
DTWD2	0.094530584
ACVR2B	0.094167934
HDAC8	0.094094491
PCDHGA6	0.093839579
ASB4	0.09345088
SELP	0.092802822
DCLK2	0.092759541
CIDEA	0.092742264
NDRG4	0.092562989
MARCO	0.092465637
CDK2	0.092311493
PMAIP1	0.092207647
DPF1	0.092140942
C9orf43	0.091529641
TMEM138	0.091493131
PRRG3	0.091402853
GLE1	0.090979676
CORO2A	0.090527904
UBTF	0.089629555
STAB1	0.089534707
RPH3A	0.089452798
B4GALT7	0.088971644
NODAL	0.088865225
FOXC2	0.088857521
ZNF519	0.088841374
NPTN	0.088766916
LARS2	0.088426649
ZSWIM1	0.08837253
STARD9	0.088348136
ESYT3	0.088294655
PPP1R26	0.088263865
DOCK2	0.087743591
SF3B2	0.087721526
USP43	0.087646338
ZBTB7C	0.087518326
DCAF6	0.08734975
PLA2G4F	0.086977514
PIGF	0.086714723
CCDC84	0.086692321
GLI1	0.086570117
B4GALNT1	0.086387878
RBM22	0.086341599
MEIS1	0.086285435
ESPL1	0.085315399
CIITA	0.084688308
ZBED3	0.084125904
DAZAP2	0.08401583
C7	0.08378565
ZNF423	0.08348399
ARHGAP15	0.083453543
CD28	0.082835496
GABBR1	0.082739046
DEGS2	0.082645185
GGT1	0.082569663
EFNA2	0.082374101
RAF1	0.081992598
ERCC3	0.081767344
ALX4	0.081595842
ARMC3	0.081595842
TMEM201	0.081545758
SYN2	0.081425448
CDK7	0.081407918
B4GALT2	0.080993493
PRPH	0.080865985
RAD17	0.080641166
CHRD	0.080045393
SNX12	0.07899695
CDR2L	0.078988854
TMEM87A	0.078817026
GDF9	0.077906705
USP27X	0.077796618
LGALS3BP	0.077781231
ADAM2	0.077701521
CCDC102A	0.077591061
SPRED3	0.077550312
FOXRED2	0.077278085
FRMD7	0.076627323
GSTM5	0.076251448
NKX1-2	0.076215269
NDE1	0.076187732
CLPB	0.0759644
TBPL1	0.075879103
CCDC14	0.075804544
HSF2	0.075483481
TPTE2	0.075245838
GPR63	0.074993474
NRIP2	0.074916667
CEP55	0.074529899
RTP4	0.074450992
RBPMS2	0.074307933
CYP39A1	0.074228182
GEM	0.073776919
PWP1	0.073724445
PLEKHM2	0.07348888
SVIP	0.073342107
SDC4	0.073268323
TMEM132A	0.073226983
SLC18A1	0.0729688
MTAP	0.072828181
RNASEL	0.072816951
ZNF878	0.072805296
RNMT	0.072152831
TSSK6	0.071963378
SHC1	0.071853155
GPR141	0.071357266
LIMK1	0.071289785
MBOAT1	0.07111088
CYP27B1	0.070863715
TAS1R2	0.070863715
MAD2L2	0.070333797
DEPDC1B	0.070197005
NECAB3	0.070197005
TINAG	0.070197005
RARS1	0.070185524
SEC61A2	0.070083062
SPATS2L	0.069982613
GJC1	0.069959106
CD3E	0.069891457
CLDN8	0.069645287
DMRTA2	0.069458975
GBP2	0.068578451
HOXA3	0.068475574
TFDP1	0.068319219
SOWAHA	0.068095464
PTGIR	0.067761179
STAMBPL1	0.067664983
C19orf44	0.067483295
SLC27A6	0.067404151
SLC7A5	0.067173571
SLC25A43	0.066805248
ZNF250	0.066644447
CD96	0.065461765
WDR78	0.065375183
